trade_date,平安银行,贵州茅台,万科A,工商银行,中国石油
2015-03-24,-0.005184705119896327,0.0031269222882919223,-0.02320359281437112,0.004184100418409997,-0.017796610169491633
2015-03-25,-0.028664495114006483,-0.014870458378046902,-0.020689655172413945,-0.022916666666666585,-0.022433132010353685
2015-03-26,0.013413816230717579,0.029982363315696592,0.013302034428795073,0.006396588486140553,0.058252427184465994
2015-03-27,-0.0019854401058900795,-0.020195406929895188,0.030888030888030826,-0.0021186440677966045,-0.024186822351960013
2015-03-30,0.03846153846153855,0.011410948342328364,0.06666666666666665,0.04458598726114649,0.015384615384615552
2015-03-31,0.005747126436781658,-0.004116481170910236,-0.0294943820224719,-0.012195121951219412,-0.012626262626262652
2015-04-01,0.01333333333333342,-0.0031639110022453343,-0.00723589001447178,0.006172839506172645,0.011082693947144007
2015-04-02,-0.010025062656641603,-0.0038906521961706853,-0.009475218658892226,-0.008179959100204526,0.004215851602023646
2015-04-03,0.0031645569620253333,0.011460581765854627,-0.010301692420897735,0.004123711340206171,-0.005877413937867337
2015-04-07,0.06056782334384847,0.01961282455159785,0.02007434944237918,0.026694045174537884,0.036317567567567544
2015-04-08,0.06603212373587164,0.019086061693327494,0.007288629737609353,0.008000000000000007,0.019559902200489088
2015-04-09,0.004464285714285587,-0.022004889975550168,0.05933429811866864,-0.001984126984126977,-0.00959232613908867
2015-04-10,0.10000000000000009,0.001100000000000101,-0.021857923497267784,0.01391650099403563,0.005649717514124353
2015-04-13,-0.1646464646464647,0.018379782239536624,0.0034916201117318746,0.04313725490196085,0.01845906902086658
2015-04-14,-0.014510278113663788,0.010299166257969672,-0.01739735560194855,-0.011278195488721887,-0.014184397163120588
2015-04-15,0.021472392638036686,-0.0014563106796117165,-0.015580736543909235,0.032319391634980876,-0.003197442046362853
2015-04-16,0.021021021021021102,0.10000000000000009,0.02877697841726623,0.03499079189686927,0.04330392943063344
2015-04-17,-0.004117647058823559,0.027798647633358264,0.025874125874125742,0.003558718861209842,0.028439661798616456
2015-04-20,-0.037212049616066056,0.006320949432404577,-0.0313565098841172,-0.03900709219858156,-0.0433482810164425
2015-04-21,0.01595092024539868,0.09998718113062433,0.0190007037297677,0.0036900369003691758,0.014843750000000044
2015-04-22,0.023550724637681153,0.025094200365147756,0.027624309392265234,0.014705882352941124,0.01770592763664358
2015-04-23,-0.01710914454277279,-0.02974724316950228,-0.008064516129032362,-0.007246376811594013,0.009077155824508187
2015-04-24,-0.031212484993997536,0.009568817372285432,-0.023035230352303482,-0.027372262773722733,-0.0014992503748125774
2015-04-27,0.0173482032218093,-0.010445278347324893,0.01941747572815533,0.031894934333958735,0.0998498498498499
2015-04-28,0.017052375152253108,-0.030884710113765257,-0.03469387755102038,0.025454545454545396,-0.021843003412969297
2015-04-29,-0.0029940119760479833,0.0076243495098633485,0.0035236081747709314,-0.019503546099290725,-0.04326587578506624
2015-04-30,0.0030030030030030463,0.009808631595804362,0.02528089887640439,-0.02169981916817365,-0.02334062727935815
2015-05-04,-0.010778443113772407,0.010863101137850384,-0.003424657534246478,-0.003696857670979714,0.00821508588498876
2015-05-05,-0.03995157384987891,-0.05498686119935681,-0.053608247422680444,-0.04638218923933213,-0.03629629629629627
2015-05-06,-0.008827238335434973,0.007179912844988756,-0.015250544662309351,-0.0019455252918287869,-0.030745580322828592
2015-05-07,-0.0031806615776082126,0.009271468600626331,0.0036873156342183133,-0.009746588693957059,-0.03489294210943694
2015-05-08,0.01148691767708998,0.03772506430408673,0.013960323291697385,0.013779527559055094,0.019720624486442073
2015-05-11,0.011356466876971671,0.01286540504386835,0.019565217391304346,0.009708737864077666,0.020145044319097583
2015-05-12,-0.004366812227074246,-0.01173088875077688,-0.010660980810234588,-0.0019230769230769162,0.0023696682464453556
2015-05-13,-0.005012531328320802,0.007782407043471329,0.05603448275862055,-0.005780346820809301,-0.02048857368006307
2015-05-14,0.0006297229219143219,-0.019461778471138724,-0.007482993197278853,-0.005813953488372103,0.0032180209171359664
2015-05-15,-0.02769037130270613,-0.024820015114752847,-0.029472241261137788,-0.009746588693957059,-0.02886928628708907
2015-05-18,-0.01747572815533982,-0.016437573928294702,-0.02259887005649719,-0.015748031496062964,-0.02642444260941368
2015-05-19,0.027009222661396493,0.03690802023720652,0.023121387283236983,0.028000000000000025,0.03392705682782027
2015-05-20,0.00962155227710082,0.015637498000319994,-0.007768361581920846,0.001945525291829009,-0.001640689089417502
2015-05-21,0.0031766200762388674,0.018271313250639798,0.007117437722419906,0.009708737864077666,0.0041084634346755244
2015-05-22,0.030398986700443276,0.06678525851734429,0.024028268551236742,0.02499999999999991,0.03436988543371511
2015-05-25,0.020282728948985973,0.039766548249111855,0.03657694962042779,0.020637898686679312,0.02689873417721511
2015-05-26,0.00120481927710836,-0.004497437506536861,0.049933422103861425,0.0,0.0053929121725733165
2015-05-27,-0.008423586040914643,-0.030258457659172233,-0.023462270133164154,-0.012867647058823595,0.02298850574712641
2015-05-28,-0.05946601941747576,-0.05702419646081602,-0.06818181818181823,-0.05027932960893866,-0.08614232209737827
2015-05-29,-0.011612903225806437,0.01041706560453437,0.0,-0.005882352941176339,-0.022950819672131084
2015-06-01,0.037859007832898195,0.02892013796763071,0.03693379790940776,0.03155818540433919,0.04026845637583887
2015-06-02,-0.008176100628930816,-0.01782951447727099,-0.005376344086021501,-0.005736137667304075,-0.0024193548387098085
2015-06-03,0.0038046924540267035,-0.0143650138774285,0.016891891891891886,0.0,-0.0016168148746967814
2015-06-04,0.03411244472520547,-0.01742836485406618,-0.003986710963455153,0.026923076923076827,0.021052631578947434
2015-06-05,-0.004276114844227297,-0.016924208977189048,0.03869246164109397,-0.0037453183520598232,0.016653449643140528
2015-06-08,0.060736196319018276,0.042546485975417436,0.03275529865125226,0.05827067669172914,0.03978159126365055
2015-06-09,-0.017929438982070445,-0.021198609431680837,-0.026119402985074536,-0.019538188277087087,-0.011252813203300849
2015-06-10,-0.017667844522968212,0.007798324518395683,-0.008939974457215838,-0.016304347826086918,-0.015174506828528056
2015-06-11,-0.011990407673860837,-0.0037923769392836926,-0.012886597938144284,-0.0018416206261510082,-0.005392912172573205
2015-06-12,0.001820388349514701,0.0228408828731832,0.010443864229765065,0.0036900369003691758,0.0038729666924866013
2015-06-15,-0.03573591762568151,-0.019210526315789567,-0.03423772609819131,-0.022058823529411797,-0.0277777777777779
2015-06-16,-0.017587939698492372,-0.026601249568783736,-0.03812709030100325,-0.016917293233082664,-0.04047619047619044
2015-06-17,0.005754475703324768,0.00448907265209697,0.013908205841446364,0.011472275334607929,0.01571546732837059
2015-06-18,-0.022250476795931284,-0.04359245756399699,-0.027434842249657088,-0.03402646502835538,-0.03908794788273606
2015-06-19,-0.04876462938881665,-0.03549616756158547,-0.04442877291960501,-0.027397260273972712,-0.05338983050847468
2015-06-23,0.021872863978126933,0.07199014066550502,0.0531365313653136,0.04225352112676051,0.0286481647269472
2015-06-24,0.011371237458194017,0.03552031714568882,0.007708479327260154,0.007722007722007707,0.02872062663185382
2015-06-25,-0.016534391534391513,-0.03606293786608472,-0.01251738525730195,-0.013409961685823646,-0.04230118443316411
2015-06-26,-0.07397444519166108,-0.03709440406688114,-0.054225352112675984,-0.03300970873786402,-0.06978798586572443
2015-06-29,-0.015250544662309351,0.01728191379665911,0.0193596425912137,0.01807228915662651,0.03988603988603989
2015-06-30,0.07227138643067832,0.04463996107687307,0.060628195763331005,0.041420118343195256,0.03470319634703212
2015-07-01,-0.04264099037138924,-0.0006209974771975713,-0.018595041322314043,-0.026515151515151603,-0.052074139452780166
2015-07-02,-0.012212643678160884,0.010913045166802693,-0.0028070175438595912,0.05836575875486405,0.08752327746741151
2015-07-03,-0.04945454545454542,-0.040299654245101846,-0.03589021815622817,-0.02389705882352955,0.012842465753424737
2015-07-06,0.0619739862280031,0.01693286898042512,0.08613138686131405,0.09039548022598876,0.0997464074387151
2015-07-07,0.0554755043227666,-0.038812785388127824,-0.02284946236559149,-0.008635578583765069,0.04227517294388927
2015-07-08,-0.09965870307167246,-0.029977885166680318,-0.08803301237964234,-0.04703832752613246,-0.09070796460176989
2015-07-09,0.0811220621683093,0.0889977201722536,0.09728506787330327,0.02010968921389411,0.04379562043795615
2015-07-10,0.04207573632538564,0.029658060013956655,0.028865979381443196,-0.007168458781361964,0.017094017094017255
2015-07-13,-0.02826379542395696,-0.029519183704205587,0.008684034736138768,-0.04873646209386295,-0.042780748663101664
2015-07-14,-0.03947368421052633,-0.03375363724539282,-0.03642384105960261,-0.022770398481973264,-0.019154030327214744
2015-07-15,-0.020908435472242193,0.00887372013651877,0.010996563573883122,0.023300970873786353,0.10008136696501224
2015-07-16,0.0014727540500736325,0.0013133805619678363,-0.0006798096532971698,-0.009487666034155517,-0.008875739644970349
2015-07-17,0.016176470588235237,-0.09261099407766604,0.02517006802721089,-0.0019157088122604415,-0.01716417910447765
2015-07-20,-0.01591895803183796,-0.013929650882649192,0.01857996018579966,-0.007677543186180413,0.04252088078967353
2015-07-21,-0.0022058823529411686,-0.015325840700102233,-0.0547231270358306,-0.003868471953578201,-0.018208302986161717
2015-07-22,-0.003684598378776771,-0.020436704863304178,0.013094417643004785,-0.005825242718446644,0.011127596439169274
2015-07-23,0.011094674556213047,0.011099341408372876,0.0312925170068028,0.005859375,0.002201027146001344
2015-07-24,-0.02121433796634964,-0.00150314293522813,0.01649076517150405,-0.009708737864077777,0.0014641288433381305
2015-07-27,-0.07025411061285514,-0.08069887322658631,-0.07852044127190139,-0.05490196078431364,-0.09576023391812871
2015-07-28,0.014469453376205754,0.021387455339420436,0.029577464788732355,0.0020746887966804906,-0.04203718674211798
2015-07-29,-0.0015847860538826808,0.009279502502064885,-0.001367989056087482,0.006211180124223725,-0.016877637130801593
2015-07-30,-0.026984126984127,-0.0085684028112063,-0.03561643835616435,-0.01440329218107006,0.005150214592274827
2015-07-31,0.00815660685154973,0.004224121188580288,0.007102272727272707,0.008350730688935215,-0.0529461998292059
2015-08-03,0.03721682847896446,0.013199245757385292,0.030324400564174958,0.008281573498964745,-0.046889089269612216
2015-08-04,0.0031201248049921304,0.011500286314181984,0.012320328542094527,0.0,0.023651844843897818
2015-08-05,-0.020995334370139895,-0.02255036090012741,-0.02298850574712641,-0.010266940451745366,-0.01756007393715342
2015-08-06,-0.004765687053216894,-0.010763067715623298,-0.00761245674740485,-0.0020746887966806016,-0.01411100658513642
2015-08-07,0.006384676775738285,0.009611631537860932,0.018131101813110062,0.006237006237006293,0.018129770992366456
2015-08-10,0.024583663758921626,0.02595080461991972,0.03219178082191787,0.016528925619834656,0.03748828491096545
2015-08-11,-0.006191950464396245,-0.007300989166274197,0.033178500331785044,-0.010162601626016232,0.0072267389340561206
2015-08-12,-0.02102803738317749,-0.006073546856464995,-0.04110468850353244,-0.014373716632443578,-0.014349775784753382
2015-08-13,0.0,0.00019095813242953064,-0.0033489618218351946,-0.002083333333333326,0.0018198362147405778
2015-08-14,0.005568814638027053,0.0022433296740012043,0.0047043010752687575,-0.0041753653444677186,-0.0027247956403269047
2015-08-17,-0.007911392405063444,-0.01790646728259826,-0.012709030100334417,-0.012578616352201144,-0.015482695810564606
2015-08-18,-0.021531100478468845,-0.02502182135583353,-0.03658536585365846,-0.01698513800424628,0.029602220166512483
2015-08-19,-0.0032599837000814036,0.0027852382373421136,0.019690576652601877,-0.01295896328293733,-0.03054806828391754
2015-08-20,-0.014717906786590351,-0.03248685646265259,-0.015172413793103523,-0.004376367614879806,-0.043558850787766334
2015-08-21,-0.045643153526971014,-0.044804429179268856,-0.02591036414565817,-0.00219780219780219,-0.03100775193798455
2015-08-24,-0.09999999999999998,-0.08957226426233045,-0.05176132278936019,-0.09691629955947145,-0.049000000000000044
2015-08-25,-0.08599033816425106,0.040969111058712704,-0.014404852160727732,-0.051219512195121886,-0.09989484752891686
2015-08-26,0.04756871035940802,0.041282065802140444,0.019230769230769162,0.041131105398457546,0.002336448598130758
2015-08-27,0.08980827447023221,0.07173156406351966,-0.005283018867924594,0.04691358024691361,0.023310023310023187
2015-08-28,0.002777777777777768,-0.022428578677627153,0.030349013657056112,-0.002358490566037652,0.0410022779043282
2015-08-31,0.02216066481994461,0.014118868414222607,0.016200294550809957,-0.009456264775413725,-0.021881838074398363
2015-09-01,0.04516711833785014,-0.005118493115626732,0.031159420289855078,0.07398568019093066,0.03020134228187943
2015-09-02,0.023336214347450257,0.0012347584503782372,-0.0007027406886858101,0.10000000000000009,-0.04994571118349633
2015-09-07,-0.0802364864864864,-0.03031704434510052,-0.04360056258790446,-0.08686868686868698,-0.013714285714285679
2015-09-08,0.010101010101009944,0.003232473106883571,0.00588235294117645,-0.004424778761061843,0.00811123986094997
2015-09-09,0.009090909090909038,0.013416437777308277,0.005847953216374213,0.0,0.03563218390804601
2015-09-10,-0.0045045045045044585,0.007036380694256161,-0.015988372093023284,-0.00666666666666671,-0.018867924528301883
2015-09-11,-0.008144796380090469,-0.001552714662802157,-0.005169867060561217,-0.008948545861297563,-0.0033936651583709176
2015-09-14,-0.008211678832116931,0.04986781400653162,-0.020786933927245843,0.020316027088036037,-0.03518728717366637
2015-09-15,-0.027598896044158105,-0.00261689626228212,-0.012888551933282755,0.004424778761062065,-0.0023529411764705577
2015-09-16,0.03122043519394513,0.012623762376237746,0.03149001536098317,-0.0022026431718060735,0.03301886792452824
2015-09-17,-0.01192660550458724,-0.032021510633097106,-0.024571854058078935,-0.002207505518763919,-0.02168949771689488
2015-09-18,0.003714020427112441,0.007222222222222241,0.0015267175572519776,-0.015486725663716672,-0.0175029171528589
2015-09-21,0.0009250693802034249,-0.0006518577947148829,0.004573170731707377,-0.006741573033707926,0.005938242280285166
2015-09-22,0.012939001848428777,-0.00015052684395389093,0.006069802731411222,0.00452488687782826,0.009445100354191327
2015-09-23,-0.023722627737226443,-0.022833341697194864,-0.008295625942684737,-0.015765765765765827,-0.022222222222222365
2015-09-24,0.0009345794392525697,-0.003697617091207861,-0.004562737642585635,0.0,0.004784688995215447
2015-09-25,-0.014939309056956174,-0.0027835051546390988,-0.014514896867838023,0.01830663615560635,0.015476190476190421
2015-09-28,-0.0018957345971565287,-0.01075157655329273,-0.003875968992248069,-0.01573033707865179,-0.011723329425556872
2015-09-29,-0.01424501424501412,-0.006322499738739773,-0.01945525291828798,-0.013698630136986245,-0.02016607354685651
2015-09-30,0.010597302504816941,0.0007361834148393864,0.01031746031746028,0.0,-0.00363196125907983
2015-10-08,0.020019065776930356,0.03788555514686576,0.02670856245090336,0.01388888888888884,0.025516403402187082
2015-10-09,0.01869158878504673,-0.002885783718104551,0.01224177505738333,0.013698630136986356,0.009478672985782088
2015-10-12,0.03027522935779814,0.005788271134805845,0.01889644746787611,0.015765765765765716,0.02934272300469476
2015-10-13,-0.008904719501335645,0.003281336766116416,-0.0007418397626112183,-0.013303769401330268,-0.010262257696693311
2015-10-14,-0.013477088948787075,-0.004578846734426878,-0.014105419450631151,-0.004494382022471988,0.005760368663594528
2015-10-15,0.01730418943533696,0.010918465349037065,0.01807228915662651,0.013544018058690765,0.010309278350515427
2015-10-16,0.005371530886302711,0.003750187509375502,0.009615384615384581,0.00222717149220486,0.01473922902494329
2015-10-19,0.002671415850400649,0.009863505031383779,-0.008791208791208871,-0.0022222222222221255,-0.005586592178770777
2015-10-20,0.005328596802842034,-0.0036996842936068974,0.0014781966001480296,0.00222717149220486,0.00786516853932584
2015-10-21,-0.00883392226148405,-0.008219042432044299,-0.023616236162361637,0.05999999999999983,-0.005574136008918651
2015-10-22,0.009803921568627416,0.01108282162647889,0.009070294784580435,-0.0251572327044024,-0.011210762331838486
2015-10-23,0.012356575463371655,0.0417222139929887,0.02921348314606753,-0.008602150537634468,0.0011337868480725266
2015-10-26,0.0043591979075849885,0.031993553891364046,-0.005094614264919972,0.002169197396963085,0.00679501698754259
2015-10-27,-0.003472222222222099,-0.011390253984292387,0.001463057790782596,0.0021645021645020357,-0.008998875140607376
2015-10-28,-0.018292682926829396,-0.01305458768873402,-0.0021913805697588717,-0.004319654427645703,-0.00227014755959154
2015-10-29,0.0,0.002636038410845476,-0.002928257686676483,-0.006507592190889477,0.0034129692832765013
2015-10-30,0.007985803016858917,0.004037558685445974,0.0036710719530104186,-0.0021834061135370675,-0.00793650793650802
2015-11-02,-0.01936619718309851,-0.006078743102964634,-0.008046817849305055,-0.010940919037199293,-0.025142857142857244
2015-11-03,-0.008078994614003632,-0.013407978923598018,0.007374631268436627,-0.015486725663716672,-0.007033997655333968
2015-11-04,0.05791855203619889,0.02512994134757518,0.030746705710102518,0.024719101123595433,0.031877213695395534
2015-11-05,0.032506415739948835,0.007349520885663763,0.0028409090909089496,0.01754385964912286,0.027459954233409745
2015-11-06,0.026512013256006606,0.00858884373845581,0.006373937677053965,0.0021551724137931494,0.013363028953229383
2015-11-09,0.04439063761097661,0.011033788114641618,0.013370865587614356,0.032258064516129004,0.015384615384615552
2015-11-10,-0.014683153013910322,0.007018973871303569,-0.009027777777777857,-0.01458333333333317,0.0021645021645020357
2015-11-11,-0.015686274509803866,-0.010027880205054407,-0.00700770847932719,-0.00634249471458781,-0.006479481641468721
2015-11-12,-0.01195219123505975,-0.0006359300476947993,-0.0056457304163726185,-0.010638297872340385,-0.009782608695652173
2015-11-13,-0.012903225806451646,-0.022271714922048935,-0.013484740951029028,-0.010752688172043112,-0.01866081229418226
2015-11-16,0.008169934640522847,-0.006182883176049536,0.007194244604316502,0.010869565217391353,0.004474272930648837
2015-11-17,0.01296596434359798,0.0027130695107120406,0.0,0.004301075268817067,0.006681514476614581
2015-11-18,-0.006399999999999961,0.0013995148348571185,0.04785714285714282,0.0021413276231263545,0.0011061946902657382
2015-11-19,0.006441223832528209,0.0017236560141620227,-0.011588275391956393,0.0,-0.0011049723756907381
2015-11-20,0.0040000000000000036,-0.006092173185136995,-0.0006896551724138167,-0.004273504273504147,-0.005530973451327359
2015-11-23,-0.007968127490039945,-0.005146921205315347,-0.008281573498964856,-0.0021459227467810482,-0.007786429365962189
2015-11-24,-0.013654618473895597,-0.004374000564387193,0.009046624913013224,-0.0021505376344087557,-0.0011210762331838042
2015-11-25,0.0032573289902280145,0.006093816429684873,0.0041379310344829,0.004310344827586299,0.007856341189674598
2015-11-26,-0.007305194805194759,-0.0006573387172503775,-0.004120879120879106,0.0042918454935620964,-0.00111358574610243
2015-11-27,-0.04088307440719541,-0.023961661341852958,-0.016551724137931045,-0.02136752136752129,-0.05685618729096986
2015-11-30,0.0008525149190110604,0.03162607105035131,0.05680224403927081,0.008733624454148492,-0.007092198581560294
2015-12-01,0.0008517887563883608,-0.0023797302972329293,0.10019907100199066,-0.015151515151515249,0.0011904761904761862
2015-12-02,0.0646808510638297,0.0363891487371375,0.10012062726176119,0.03736263736263745,0.027348394768133222
2015-12-03,-0.004796163069544446,-0.00622799891686987,0.04989035087719307,0.029661016949152685,0.02083333333333326
2015-12-04,-0.026506024096385583,-0.022207084468664817,-0.008877284595300128,-0.034979423868312765,-0.027210884353741527
2015-12-07,0.0024752475247524774,-0.003715572894895769,-0.050579557428872546,-0.006396588486140775,-0.0034965034965034336
2015-12-08,-0.0156378600823045,-0.011980793436203396,-0.013873473917869084,-0.008583690987124526,-0.019883040935672502
2015-12-09,0.0025083612040133207,0.01193734075681796,0.10016882386043902,0.008658008658008587,-0.0035799522673032325
2015-12-10,-0.002502085070892335,-0.007040611740569691,-0.000511508951406725,-0.010729613733905574,-0.0023952095808382756
2015-12-11,-0.010869565217391353,-0.0072783621337341176,0.0184237461617196,-0.004338394793926392,-0.0036014405762304635
2015-12-14,0.020287404902789463,0.012724090629582241,0.009045226130653283,0.013071895424836777,0.015662650602409567
2015-12-15,-0.012427506213753103,0.0019149929939279442,0.04980079681274896,-0.010752688172043112,-0.007117437722420017
2015-12-16,-0.00251677852348986,-0.002797072397557221,-0.042220113851992314,-0.0021739130434782483,0.010752688172043223
2015-12-17,0.015138772077375906,0.009115983357486979,0.10004952947003454,0.006535947712418277,0.0023640661938533203
2015-12-18,0.013256006628003414,0.004725284906883953,0.09995497523637997,0.0,0.0
2015-12-21,0.02289452166802941,0.04680007377351525,0.0,0.015151515151515138,0.00589622641509413
2015-12-22,-0.006394884092725817,-0.008809408448222755,0.0,-0.004264392324093924,-0.0011723329425556983
2015-12-23,0.004022526146419958,-0.009021019419632959,0.0,0.0,0.0023474178403755097
2015-12-24,-0.011217948717948789,0.007982062780269139,0.0,-0.004282655246252598,-0.007025761124121677
2015-12-25,0.005672609400324102,-0.0012456624254827409,0.0,0.0,0.0
2015-12-28,-0.03464947622884773,-0.023964365256124665,0.0,-0.012903225806451757,-0.012971698113207641
2015-12-29,0.00918196994991649,0.0032402336619203886,0.0,0.004357298474945592,0.005973715651135025
2015-12-30,0.0008271298593878207,-0.0044125005686211916,0.0,0.0,-0.001187648456057011
2015-12-31,-0.009090909090909038,-0.003061317737366398,0.0,-0.006507592190889477,-0.007134363852556502
2016-01-04,-0.05504587155963303,-0.03744442916723956,0.0,-0.028384279475982543,-0.026347305389221476
2016-01-05,0.0061782877316858276,0.01333206361298922,0.0,0.004494382022471877,-0.0073800738007380184
2016-01-06,0.011403508771929749,-0.0030072361620148147,0.0,0.008948545861297452,0.029739776951672958
2016-01-07,-0.05117085862966175,-0.046894146479404375,0.0,-0.0177383592017738,-0.0577617328519856
2016-01-08,0.01645338208409508,0.011867675419077406,0.0,0.006772009029345494,0.020434227330779153
2016-01-11,-0.03237410071942437,-0.02331036504911299,0.0,-0.03139013452914796,-0.03629536921151444
2016-01-12,0.004646840148698983,-0.015360752526768828,0.0,0.0,0.007792207792207684
2016-01-13,-0.009250693802035137,0.015193861476701098,0.0,-0.004629629629629761,-0.019329896907216426
2016-01-14,0.0056022408963585235,0.02522775052557802,0.0,0.0023255813953488857,0.0026281208935610145
2016-01-15,-0.02878365831012064,-0.028415193828727592,0.0,-0.01856148491879328,-0.038007863695937116
2016-01-18,-0.004780114722753415,0.0021608040201004375,0.0,-0.009456264775413725,-0.0095367847411445
2016-01-19,0.028818443804034644,0.05420448277591139,0.0,0.014319809069212264,0.02063273727647874
2016-01-20,-0.01587301587301604,-0.03767123287671237,0.0,-0.007058823529411784,0.005390835579514919
2016-01-21,-0.020872865275142205,-0.010181890075128486,0.0,-0.009478672985781977,-0.02680965147453085
